id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
1gYipuSzUpI6BENbGrgeid,0.654,0.696,9,-7.902,0,0.134,0.282,1.07e-05,0.0575,0.274,120.106,202160
3rP4fbwWIAxRqay8ozCvhu,0.763,0.617,1,-6.734,1,0.0708,0.00457,0.0,0.11,0.351,92.005,241973
78TdaRmo17p8J6BPvA8cGt,0.495,0.521,1,-9.72,1,0.0766,0.0317,0.0,0.288,0.238,111.426,114053
7CLja1KXFDtegtO0NCewNm,0.722,0.54,0,-8.13,0,0.0725,0.0505,0.0,0.445,0.274,124.915,147579
7vQUmIUpnnOmzmSKDGJAol,0.545,0.738,2,-7.715,1,0.0478,0.0522,0.0,0.283,0.3,84.961,173730
3yqfCfgJiPGXVXXJjDyhdB,0.732,0.791,1,-3.937,0,0.0377,0.00533,0.00075,0.0782,0.361,142.045,142817
0tng6XwCaDs9cgNvdgxvb8,0.543,0.715,8,-3.084,1,0.0312,0.00844,0.0,0.361,0.068,143.125,188179
6tTunOXLrH9Mw2u0hXmBHq,0.877,0.629,8,-5.265,0,0.166,0.00281,0.0,0.0938,0.227,129.052,150242
6vRvqf5N1ZfCfG67s7EXH1,0.343,0.162,8,-14.522,0,0.0412,0.817,0.00709,0.122,0.146,70.788,219693
0NiWSr6RZQQKWH2yG7fnrC,0.595,0.856,6,-5.309,0,0.0669,0.0791,0.000814,0.187,0.682,161.921,227827
7M62aDkiSepRVEb32T9IO4,0.331,0.653,1,-7.145,1,0.0835,0.198,6.98e-05,0.107,0.469,155.565,233173
0258EtxjiL6jPMPcqyVSEQ,0.52,0.629,1,-10.321,1,0.179,0.0261,0.0,0.125,0.32,143.961,191400
28TwQfUt2pJbmHLwoR281y,0.659,0.718,11,-5.417,1,0.0502,0.185,0.0,0.111,0.468,77.996,212147
6RoX1kFmPx83oIj4u74bXm,0.819,0.592,2,-7.045,0,0.0642,0.266,0.0194,0.153,0.658,121.319,186960
4BjMpPh6MbeKOh30aoADTY,0.576,0.453,4,-7.352,1,0.0292,0.88,0.0,0.138,0.297,92.009,169874
4d0hPztsJm1kP8RD6rnvgC,0.362,0.989,9,-2.377,0,0.108,3.88e-05,0.0,0.0616,0.38,168.061,237533
4V4XoRpeUvfFGvudLNMtI2,0.525,0.92,2,-4.714,1,0.0615,0.047,0.0,0.373,0.602,165.391,166093
6yT4ww7r7wDBlwMDUazx0U,0.416,0.967,9,-2.289,0,0.109,0.000367,0.0,0.0632,0.431,171.032,192787
1WLqDKmGYCA4FYlsCksbjE,0.662,0.682,10,-5.97,0,0.4,0.712,0.0,0.0817,0.529,145.059,125793
2qkGjI7czKW5oba8dGjecz,0.655,0.777,8,-5.17,1,0.0848,0.0852,0.0,0.287,0.703,139.957,118328
0CHKBGa53s2qV9mozCy8ny,0.723,0.658,7,-6.851,1,0.273,0.741,1.5e-05,0.11,0.395,95.86,162825
2cAEOFTR4jmcrrPMUONhuu,0.656,0.919,11,-5.035,0,0.25,0.0328,0.0,0.283,0.449,164.991,162495
3lbgZ7OEQ1PguO88gw6tCH,0.506,0.81,9,-10.055,1,0.0627,0.000708,0.0555,0.0909,0.392,127.008,180192
3p6FW46EW4c5ARubDTi90b,0.47,0.874,4,-10.264,0,0.0511,0.000296,0.00108,0.439,0.763,151.013,192602
4CZg3tQMBSCgrNEHSvyOyY,0.472,0.724,11,-10.793,0,0.0419,0.000262,8.78e-06,0.322,0.668,86.056,193398
6f54Xw4IepyDpeJ4tMHZyS,0.706,0.0648,9,-21.3,1,0.0418,0.975,0.661,0.37,0.174,145.991,445780
2EDAP6kj1U5UQudx6x5Ao1,0.582,0.174,11,-21.543,1,0.0455,0.935,0.851,0.125,0.498,75.999,307409
2Acn4uj7ek3yyAhISevGWD,0.654,0.0322,9,-29.142,1,0.0837,0.91,0.87,0.0657,0.86,98.004,83931
5MCBZz3szEzjvKKkAIUiwf,0.161,0.29,0,-11.815,0,0.033,0.985,0.984,0.348,0.0373,75.879,107792
1JBWD7vDAKRfR86SJ74Rws,0.592,0.275,7,-12.314,1,0.102,0.931,7.29e-05,0.711,0.441,101.56,122708
7cOPAYv04PMQZxvwLQyNxa,0.414,0.675,9,-6.418,0,0.468,0.668,0.0,0.707,0.332,204.734,268375
6OGUVwzKmChQ4lJjL9nSat,0.818,0.679,1,-5.278,1,0.0423,0.02,0.63,0.0873,0.133,132.028,210909
4Ksj9mKfsYC5b8v8Ey3c8I,0.174,0.0466,3,-18.458,1,0.0495,0.672,0.196,0.42,0.0337,116.713,179387
07FOCFJhMmCVQDyWX1d3gR,0.715,0.649,2,-11.294,1,0.109,0.036,0.0199,0.0795,0.478,100.077,212107
2Aq78kKI9yuloJQkcbhQbU,0.621,0.538,10,-9.307,1,0.0401,0.0117,0.0189,0.583,0.311,85.977,367293
1RhSwnZQ03Dzofl1Nn3WP7,0.676,0.686,9,-11.03,1,0.0533,0.00857,0.772,0.33,0.692,127.998,193127
2EMtYYIrBsJ1Z06Ecs1IcI,0.859,0.514,7,-12.538,1,0.345,0.217,5.92e-05,0.11,0.743,165.104,175357
4o18sOcvl68Z9DammrtXQr,0.724,0.861,9,-10.74,0,0.0994,0.477,0.0894,0.107,0.377,139.991,240512
3fdXEMBTjHNJ5Bug5c7rZi,0.728,0.579,5,-9.778,0,0.0525,0.017,0.682,0.0654,0.0367,124.005,424431
0tEXw5WFaX9QpSVB8T7U1f,0.755,0.735,10,-5.698,0,0.0413,0.000203,0.866,0.102,0.28,124.988,484299
4k7b4gCqMdY1MVE705dJB2,0.756,0.755,7,-6.855,1,0.0733,0.00103,0.903,0.112,0.0377,124.996,315447
39QggHPgxAyGdKF7rUg1Im,0.551,0.483,7,-11.758,1,0.373,0.216,0.0,0.0783,0.455,100.905,370000
3XnMDbPosWI1XlaTVwBYRN,0.876,0.559,11,-9.46,0,0.217,0.0957,2.44e-05,0.103,0.541,150.028,167053
67sZGo41W4hL2OuYNr3Asf,0.722,0.674,11,-8.024,0,0.0441,0.24,5.83e-06,0.0863,0.57,94.572,155467
3Zc9L903nOcAvRVw6gBAru,0.534,0.359,2,-19.822,0,0.715,0.856,0.00194,0.348,0.564,81.789,117000
6MtXeAbVjg7MGQWpITBPBX,0.507,0.446,11,-16.485,0,0.301,0.232,0.000332,0.154,0.524,91.367,250875
3vrcjzlIYcFrUmvRlwVfSj,0.779,0.38,9,-13.806,0,0.379,0.465,7.37e-06,0.414,0.788,93.199,338739
1PtXtGJSDKTkB5urVEZ7rf,0.614,0.74,4,-5.031,0,0.0684,0.179,0.0,0.21,0.247,90.044,219752
1IbYD5V9zCvkPfIPcWqerO,0.584,0.787,1,-4.706,0,0.146,0.203,0.0,0.251,0.765,153.992,197375
5GZ4tx6VZxM7V4IQtSJFyx,0.821,0.594,2,-5.601,1,0.316,0.403,0.0,0.0926,0.369,126.027,125125
7ni9ZfWMcuAYrIjeDHZ3gv,0.582,0.608,4,-8.384,0,0.257,0.174,2.42e-05,0.356,0.419,134.092,215821
19YKaevk2bce4odJkP5L22,0.633,0.395,8,-9.638,1,0.0857,0.692,0.000222,0.108,0.123,138.023,314075
2ZWlPOoWh0626oTaHrnl2a,0.575,0.386,9,-9.584,0,0.037,0.785,0.000289,0.229,0.466,116.408,249191
3xKsf9qdS1CyvXSMEid6g8,0.545,0.545,9,-7.362,1,0.107,0.667,5.48e-05,0.417,0.549,159.94,184516
4tzcqWOSnJhmiE0NbY6K8I,0.646,0.761,11,-7.349,0,0.0376,0.145,0.0344,0.0908,0.632,89.964,235453
7CIaxkpPPSf4cRsLf4aFik,0.659,0.819,8,-8.921,1,0.0386,0.0826,0.713,0.178,0.332,111.594,319987
52MkFwdFmpPHCAbSgtaGgB,0.603,0.508,5,-7.718,1,0.0335,0.318,0.166,0.18,0.414,75.031,315040
4N1bImT4gKiioHdC9oqlaY,0.554,0.534,2,-7.375,1,0.0392,0.0361,0.00216,0.0924,0.184,127.775,153172
0AE7F5zIdjFPX0K0U8HUkm,0.744,0.312,0,-5.851,0,0.0408,0.675,0.155,0.121,0.283,92.01,154532
0NWMPu3EzbUr0VBi0tIVGB,0.671,0.336,0,-10.901,1,0.0591,0.875,0.00598,0.146,0.376,134.88,277519
3gro2tfkybWGoK9MflVLWs,0.8,0.636,11,-9.242,0,0.281,0.0275,0.000156,0.166,0.527,86.019,149799
2ASD3lIvN1z7MUgXqnZd8R,0.782,0.668,9,-9.168,0,0.277,0.378,0.0484,0.112,0.825,80.111,150877
73JHeIhYKRV1c6RI4ZXsjW,0.726,0.856,8,-6.196,1,0.158,0.016,0.0144,0.253,0.951,75.016,147960
3m7nf22PEhpfZRlLvpufCI,0.651,0.962,0,-6.276,0,0.0581,0.00483,0.559,0.183,0.485,160.037,228100
0RjvskBHBDjDygaJWkupQ2,0.668,0.945,0,-5.062,0,0.0582,0.242,0.031,0.16,0.333,160.029,158404
2qHTMMgDpHTUMOQmMkRFvP,0.791,0.586,5,-5.526,1,0.217,0.0577,0.00585,0.0808,0.338,149.967,121600
46ZHUnI53Jod6L0XVaRTmD,0.715,0.845,6,-4.183,1,0.137,0.0272,0.000709,0.21,0.647,170.028,137647
1b9pyxlIIjP734VIfXj00T,0.747,0.485,8,-8.041,0,0.0741,0.497,1.25e-06,0.186,0.3,121.905,177121
1swB2nWkuXLdBXMuIADIB3,0.409,0.744,1,-10.654,1,0.104,0.0542,1.47e-06,0.111,0.559,113.188,282500
0oqMQ2fk3AnEcT85nfARMU,0.606,0.588,8,-8.59,0,0.0747,0.0253,0.0,0.125,0.363,129.976,233579
18Q32aBU47EXWfzqC0Q8L3,0.714,0.416,3,-11.96,0,0.428,0.187,0.0,0.0916,0.8,155.931,223961
5MCBZz3szEzjvKKkAIUiwf,0.161,0.29,0,-11.815,0,0.033,0.985,0.984,0.348,0.0373,75.879,107792
1JBWD7vDAKRfR86SJ74Rws,0.592,0.275,7,-12.314,1,0.102,0.931,7.29e-05,0.711,0.441,101.56,122708
7cOPAYv04PMQZxvwLQyNxa,0.414,0.675,9,-6.418,0,0.468,0.668,0.0,0.707,0.332,204.734,268375
5w5ye7fDb1cNZnbJMddkgR,0.449,0.449,3,-13.919,0,0.376,0.938,0.0,0.147,0.347,113.529,94571
3kZIgZzN71mvbzRY19dCXQ,0.741,0.496,5,-11.046,0,0.0453,0.816,0.00106,0.106,0.358,107.012,201187
7c8E0DbKrYmOC71V74qkF8,0.483,0.923,5,-6.883,0,0.313,0.277,0.0224,0.104,0.96,179.683,180395
63q3GlHZstxXzfb0zt7ZYY,0.549,0.715,10,-7.01,1,0.0356,0.359,0.0,0.101,0.555,134.074,229773
3Jzdz9f3KAgF9z6Ov866gl,0.469,0.562,1,-6.402,1,0.0343,0.568,0.000135,0.123,0.483,138.197,237320
4MTmAFWHpvB9kPMSRgLFRp,0.573,0.507,11,-8.084,1,0.0342,0.759,1.37e-06,0.377,0.363,123.183,172800
65Biktiny9LQKJC3c0qbYE,0.556,0.7,0,-8.126,1,0.0475,0.0782,0.608,0.0699,0.131,118.022,248465
1mEbRGIWCAtwph5VrNnQlE,0.593,0.643,0,-11.317,1,0.0279,0.0832,0.621,0.145,0.461,107.011,212425
2P97GCZTtGP8xAeSnbx6Va,0.845,0.433,2,-12.092,1,0.0607,0.0838,0.529,0.104,0.129,106.989,158247
0cl3byBWExGn6aEarVYy03,0.51,0.901,9,-10.516,1,0.245,0.167,0.000744,0.33,0.542,170.15,148000
6M24Lr2CgLJg6WNADLf0dg,0.625,0.549,6,-9.315,1,0.0296,5.64e-05,0.73,0.164,0.122,107.969,113520
3nvbuSK7WPDwpyXNAv5sYO,0.712,0.758,6,-9.04,0,0.0536,0.00335,0.414,0.0874,0.483,121.026,248527
0L4Dkndcw5nics7ecMpCZv,0.708,0.669,11,-10.296,0,0.0406,0.14,0.784,0.0971,0.36,116.776,270112
3AARcTY0etRkP9sQev0BPU,0.595,0.604,0,-8.401,1,0.0702,0.383,0.222,0.422,0.3,135.937,326093
0D7t8hOXxLiGe9tMgB8OQT,0.641,0.705,10,-7.152,0,0.105,0.0146,0.618,0.104,0.71,104.747,117526
5pfc8Q86sfgziVm8jSIdar,0.201,0.958,2,-2.949,1,0.0842,3.63e-05,0.0,0.338,0.209,157.061,166406
5VeVjD5POqIsPLsCnZxBHc,0.815,0.619,9,-8.073,0,0.117,0.143,0.864,0.117,0.399,170.01,214147
1yDBsOk6ccMci1kcRQxMsJ,0.666,0.852,2,-10.257,1,0.0777,0.452,0.00108,0.544,0.793,113.512,94362
6YV2AI87l1n2fzqU8Dyo05,0.402,0.514,1,-7.322,0,0.0471,0.106,0.0,0.181,0.2,120.009,251095
59ZmQR4pwCaa5iM3veM7Cs,0.646,0.605,0,-7.59,1,0.188,0.0636,0.0,0.253,0.309,90.156,141213
2R30S0W4JCM9JaQWlpmeWn,0.571,0.55,0,-6.567,1,0.106,0.0548,0.0,0.179,0.104,120.947,285630
0zoruGGA2aWfwxV7heTXQB,0.724,0.784,1,-4.948,1,0.589,0.021,1.11e-05,0.101,0.231,175.788,166933
7m8pU6LfXdDIJfpZs1kYuD,0.73,0.77,11,-5.23,1,0.366,0.00519,2.16e-06,0.0747,0.526,123.867,157819
2q5DK0YjwTD2UQjYiIfVQf,0.521,0.811,10,-5.542,1,0.391,0.25,0.0,0.0821,0.262,179.107,230765
7oflw8vjip4As6wsTwRX4b,0.119,0.0936,11,-27.538,0,0.0328,0.896,0.913,0.144,0.127,93.481,93148
0QiofYKq68YJFnwB7PLl9G,0.8,0.821,5,-8.872,0,0.0427,0.0768,0.359,0.213,0.898,119.998,191623
6dr7kkfIBaUGD5e6JeJJT1,0.618,0.754,9,-8.843,1,0.0268,0.0127,0.558,0.111,0.383,120.993,196640
14oE0VEMMpjXZRH4RbC8lW,0.722,0.63,5,-7.397,0,0.318,0.599,1.28e-05,0.163,0.728,93.142,105161
3NpSHyit8cO6lTKqfGq7Av,0.84,0.581,0,-7.469,1,0.358,0.511,0.00388,0.086,0.594,130.059,180912
1pJDU5RZ8iR5T88nU7gxLq,0.71,0.631,10,-6.869,0,0.148,0.57,0.239,0.211,0.538,125.034,167040
1UBENIIjSOFZenOsD6mPee,0.65,0.75,9,-9.735,0,0.03,0.00809,0.845,0.0902,0.0715,126.014,343596
7LKq8j8jOmdqIHWKbRHNZT,0.766,0.706,2,-7.35,1,0.0408,0.000601,0.929,0.0981,0.0336,126.017,372262
5cXOVPqhOAz9bXa9AI4XwU,0.624,0.882,5,-9.704,0,0.0372,0.0128,0.667,0.144,0.258,127.999,313574
3F3PuqGinS2T1ePmjUTw9t,0.476,0.7,0,-5.569,0,0.276,0.429,0.0,0.157,0.625,85.114,233688
3p4N6mBFv42M8dI8SUoPre,0.831,0.721,11,-5.447,0,0.164,0.277,0.0,0.0403,0.443,124.007,175329
3PgnXyzWXrEoE0oQdLMF3M,0.756,0.692,8,-4.434,1,0.122,0.103,0.0,0.283,0.553,115.067,186186
5VeVjD5POqIsPLsCnZxBHc,0.815,0.619,9,-8.073,0,0.117,0.143,0.864,0.117,0.399,170.01,214147
1Wyxubh1ua6Y2dayqmrLaP,0.476,0.684,11,-6.45,0,0.0396,0.034,8.53e-05,0.109,0.381,143.84,241667
1rsbPv0SEVECm2nAmYWbkP,0.69,0.506,5,-9.326,0,0.0376,0.561,0.182,0.101,0.767,154.025,204347
5fiszWHyYWv7NzncvKPo6w,0.748,0.704,5,-8.978,0,0.0637,0.175,0.00501,0.12,0.758,112.009,248173
02YOJ7yi7U0Ow0r0KzFasp,0.281,0.244,4,-18.98,0,0.0676,0.991,0.477,0.0447,0.178,70.834,49093
6OHknPSn6aXsrLlyb9LQbp,0.606,0.91,4,-2.819,0,0.0612,0.0574,8.09e-05,0.0976,0.54,150.126,179240
6LZENwE4fN7grQrhEid9lq,0.657,0.874,7,-4.137,1,0.0676,0.0484,0.0,0.164,0.539,89.985,181800
4NhOPC9WcTA5llKw7tbYEQ,0.751,1.0,2,-3.384,1,0.0659,0.00105,0.851,0.0676,0.148,146.97,339592
2TYcxKCale4adLTwDRKkmV,0.617,0.624,6,-6.896,0,0.481,0.209,0.0,0.323,0.727,86.087,203456
1Gj06DJZBCKKvwurPprOZc,0.6,0.588,10,-7.581,0,0.493,0.123,8.26e-06,0.139,0.437,164.141,79185
4QyO5yNf3W534HK5gI1lMA,0.718,0.652,10,-7.373,0,0.132,0.0795,0.0,0.102,0.482,84.014,160982
64WggsjYSG4b146Bit44yC,0.668,0.987,5,-3.292,0,0.328,0.126,0.000393,0.324,0.709,161.216,152422
2XKFJsnHUSqxplgpGcwBLg,0.826,0.613,9,-8.218,0,0.0451,0.124,5.91e-06,0.244,0.56,120.023,159714
3f61XIHsjJrm5Npd58ozQ4,0.647,0.359,4,-12.853,0,0.0343,0.258,0.0,0.177,0.0488,120.145,157479
047Ykq1PhrhQPUEWh8Z57Z,0.752,0.493,7,-9.988,0,0.0919,0.31,0.0,0.0804,0.0819,127.949,188359
1l9fiYt0jxNXwnJ9dQgiIZ,0.787,0.803,7,-8.608,1,0.0568,0.00482,0.805,0.102,0.276,129.99,358154
0Wrec5ba27mtojRFPYcDGC,0.717,0.877,0,-8.218,1,0.0549,0.00189,0.597,0.0981,0.354,130.002,330462
5Qk0poYdUq6ePxHqMYF9Wc,0.712,0.79,1,-8.137,0,0.0678,0.0224,0.86,0.121,0.0786,126.991,379843
6xGi08iHBjZC1HVgMIDUVa,0.669,0.427,3,-10.161,0,0.037,0.539,2.9e-06,0.118,0.325,100.032,289596
7JXOf5LpbH9pEGGqXEREqc,0.691,0.646,1,-6.838,0,0.198,0.0126,0.00724,0.0595,0.551,171.858,357582
4whUwuBCbjX0fBhYZDHJTA,0.75,0.641,1,-4.191,1,0.0746,0.27,8.59e-06,0.108,0.593,99.998,232888
5GkGYgozRCsEtaqLnBc2nz,0.712,0.784,6,-6.238,0,0.203,0.0347,0.00156,0.148,0.184,143.932,149459
6l6VtnHMcgwLOyyssN6lV1,0.582,0.909,6,-3.368,0,0.143,0.0167,0.000138,0.307,0.631,169.987,186919
1njIBfj3imt8eMO1HvaDTq,0.663,0.553,5,-5.898,0,0.045,0.382,1.8e-06,0.0915,0.319,120.08,240703
2rPGerO5Mx7gfo4jgJ0k6O,0.412,0.621,9,-7.2,0,0.0584,0.493,2.21e-05,0.89,0.126,113.514,247631
5pWeSDpfDqhsgqMTl9nLJm,0.639,0.148,4,-16.686,0,0.0832,0.976,0.000953,0.67,0.378,110.461,572093
3eBHbPaiLHt0C87bsYVAvO,0.634,0.0992,3,-17.547,1,0.0603,0.974,0.0152,0.79,0.232,116.055,456067
0QO9Qc9oEgQ3JJpIUxYdI7,0.604,0.152,3,-17.32,1,0.0714,0.973,0.00532,0.694,0.526,92.32,543213
6RwEA3w5rQbiosJkdZcA8E,0.653,0.599,2,-9.64,1,0.0496,0.136,0.942,0.11,0.0318,118.009,215895
1aBvWiDl37PlNsNAr2pWpc,0.756,0.527,8,-11.861,1,0.0428,0.00201,0.509,0.112,0.248,119.996,416500
4gvMYSJyD9S2vhGnP4eYjt,0.736,0.585,10,-10.198,0,0.0435,0.01,0.00613,0.0799,0.875,122.011,209001
1C0vH34HJpwiBoRD6bjnv4,0.761,0.86,7,-17.727,1,0.0767,0.63,0.887,0.112,0.678,140.006,146571
5kArmjlxYHzlzO2tZN2y8t,0.719,0.615,11,-5.53,1,0.303,0.474,5.47e-05,0.483,0.353,90.251,174333
6pkkZNd1olnmtfiGm9itBu,0.557,0.703,9,-6.2,1,0.332,0.917,0.000222,0.84,0.541,88.883,162182
03jtVM4NS3dK6wBGC87qX7,0.509,0.703,2,-6.592,1,0.278,0.489,0.0,0.109,0.607,129.381,215731
0tvhvBd8VDNSLyReeeiNHW,0.755,0.993,7,-7.223,1,0.0624,0.00259,0.914,0.117,0.694,149.987,271667
3uAs1PrJccaNlB1uTi9h22,0.565,0.634,9,-10.024,0,0.131,0.0328,0.0,0.0803,0.252,100.079,259710
4vyyuXihi031R5jHh93tIN,0.64,0.542,1,-8.807,1,0.199,0.0989,0.0,0.115,0.243,96.106,185015
17qr666Oy75DR1D5L7pUK4,0.591,0.586,11,-7.191,0,0.15,0.286,6.35e-06,0.107,0.593,95.728,221616
7tnm3N6app6aMzuzkWtbXL,0.723,0.883,2,-5.449,1,0.496,0.437,0.0,0.187,0.794,62.345,211613
6a9wz79p9OrD4lMKxErg1Z,0.701,0.827,1,-4.644,1,0.335,0.231,8.09e-05,0.104,0.749,94.2,173617
50Xs43wEZXBegfBrpQkc1E,0.664,0.789,7,-5.551,1,0.45,0.593,0.0,0.0844,0.85,93.286,149845
1Pj4u9zokBWq21tx5YSwZW,0.578,0.913,5,-3.535,1,0.0525,0.00509,2.23e-05,0.0263,0.493,100.009,170203
5ZY33UrdYdazDt0CvbAQMV,0.501,0.797,1,-5.769,0,0.0611,0.0852,3.22e-06,0.516,0.248,159.998,174351
4bBAaQEDhW5tzlJWRcRf1l,0.61,0.793,5,-4.189,0,0.0903,0.0427,0.0,0.299,0.788,150.04,168891
4OkFBMU18NidtaefaTjUq1,0.776,0.557,2,-7.441,1,0.545,0.0496,0.0,0.112,0.284,156.978,198722
26Hgx0810XUis01XWvoftB,0.728,0.496,11,-7.298,0,0.127,0.0325,0.0,0.0916,0.214,86.468,166889
0VOMBffX1llDu37yQUt3u3,0.474,0.576,1,-6.963,1,0.257,0.00248,0.000309,0.174,0.285,157.947,195197
1kwJBjvnGlf7LNJHca9kxz,0.87,0.516,10,-7.998,0,0.152,0.0197,3.74e-06,0.109,0.35,163.045,88367
4RbNBw3B0Lkb0LcbKzdG5B,0.697,0.671,11,-11.218,1,0.289,0.0143,0.0,0.148,0.424,174.057,138664
0xY04npxze3ONueLnJ5ZsM,0.732,0.723,1,-6.198,1,0.325,0.335,0.0,0.577,0.457,191.845,129168
4oQlm4V0YEo4Qhyj0N6PLp,0.762,0.721,11,-6.168,0,0.426,0.0847,0.0,0.14,0.692,158.951,138868
5Fo8D20nVbWVMcSGzgM5MT,0.443,0.792,11,-7.556,0,0.38,0.0151,0.0,0.0862,0.619,170.415,148180
4RoG5SlyMJxDYQ7ooepbtB,0.586,0.535,8,-7.932,1,0.384,0.0475,0.0,0.53,0.441,179.606,172667
6ZxKFQiNOQbtkGrPXxl7Gb,0.459,0.572,2,-11.749,0,0.0718,0.473,0.12,0.295,0.498,129.866,73460
7fvlyMjWnIPjHEHVlhy1M7,0.704,0.628,0,-8.281,1,0.815,0.429,0.0,0.102,0.536,79.948,108000
